"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Singapore","SGP","Population ages 15-64, female","SP.POP.1564.FE.IN","413872","424507","436127","449997","466571","484273","505152","525444","544046","562610","582720","604941","627366","650408","673140","695682","715984","739029","761923","784150","804005","853425","897887","913414","935105","942603","950540","976781","1014693","1055758","1104687","1138639","1172978","1200725","1236091","1271525","1318946","1360823","1408123","1423223","1454668","1499606","1521389","1509349","1538495","1581709","1631630","1698281","1788902","1843397","1877125","1908065","1948880","1977196","2000941","2021032","2037279","2020947","2007357","2006294","1977125",
"Singapore","SGP","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","0.1",
"Singapore","SGP","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","37.5","35.2","33.7","33.2","31.6","29.5","28.3","25.6","23.5","21.8","22.1","22.3","23.1","22","19.4","17.7","18.7","16.5","16.8","17.1","17.6","17.6","17.5","16.3","16.5","16.6","14.8","16.6","19.8","17.5","18.2","17.1","16.8","16.8","16.2","15.6","15.2","14.5","13.1","12.8","13.7","11.8","11.4","10.5","10.3","10.2","10.3","10.3","10.2","9.9","9.3","9.5","10.1","9.3","9.8","9.7","9.4","8.9","8.8","8.8","",
"Singapore","SGP","Children in employment, wage workers, female (% of female children in employment, ages 7-14)","SL.WAG.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Unemployment with advanced education (% of total labor force with advanced education)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03999996185303","2.22000002861023","3.02999997138977","0.800000011920929","1.04999995231628","","","0.970000028610229","1.8400000333786","2.16000008583069","","","3.6800000667572","3.41000008583069","3.76999998092651","3.83999991416931","2.82999992370605","2.63000011444092","2.75999999046326","2.74000000953674","","3.72000002861023","","4.11999988555908","","","",
"Singapore","SGP","Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9700012207031","90.75","","","","","","","","","","",
"Singapore","SGP","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.56","83.03","83.23","83.11","83.21","83.4","83.56","83.64","84.07","83.54","83.45","83.49","83.2","82.75","82.41","82.54","83.02","83.4","82.69","82.71","82.56","82.32","82.89","82.61","83.08","83.56","83.31","83.95","83.7","84.17","",
"Singapore","SGP","Average working hours of children, study and work, ages 7-14 (hours per week)","SL.TLF.0714.SW.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Child employment in manufacturing (% of economically active children ages 7-14)","SL.MNF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11000025272369","7.68999975919723","7.64999997615814","7.87000024318695","6.55000007152558","9.04999995231629","8.21000003814697","9.29999959468841","9.50999963283539","9.75000011920929","10.2000002861023","9.93999993801116","9.71999961137771","10.139999628067","10.0999999046326","10.0100001692772","10.269999563694","9.99000012874603","9.84000027179718","9.18000012636185","9.59000039100647","9.2799996137619","8.66000008583069","9.27999979257583","8.26999986171723","8.81000018119812","9.79999992251396","9.67000043392181","9.19999995827675","",
"Singapore","SGP","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","SL.EMP.1524.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.16","46.82","45.34","44.64","44.36","43","43.78","42.82","39.9","39.73","39.32","34.56","35.47","34.88","34.56","35.82","36.25","35.8","32.18","35.76","33.93","35.23","34.4","36.45","37.94","36.94","36.49","36.98","37.56","",
"Singapore","SGP","Average transaction cost of sending remittances from a specific country (%)","SI.RMT.COST.OB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.62924553010872","4.79770031195957","4.91","4.38314418419015","5.93727221896354","4.4414025905695","4.54800613224506","4.06825691461563","4.04245","3.311032",
"Singapore","SGP","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505.96963501","367.02801514","459.08676147","617.56689453","526.4977417","558.49511719","604.57543945","621.24328613","775.75476074","748.45574951","813.6439209","877.69622803","1021.9699707","1261.11315918","1494.91918945","1733.90722656","1890.10327148","2021.64868164","2234.97265625","","",
"Singapore","SGP","Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure","SH.UHC.OOPC.10.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Prevalence of wasting, weight for height, male (% of children under 5)","SH.STA.WAST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Mortality rate attributed to unintentional poisoning (per 100,000 population)","SH.STA.POIS.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.1","0.1","0.1","0.1","0","0","0.1","0","0.1","0","0.1","0","0.1","0.1","0","",
"Singapore","SGP","People with basic handwashing facilities including soap and water, urban (% of urban population)","SH.STA.HYGN.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Risk of impoverishing expenditure for surgical care (% of people at risk)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.39246654510498","","","","","","","","","","3.69829988479614","","","","","3.33330011367798","","","","","3.95650005340576","3.90799999237061","","","","","","","","","3.6078000069","3.5471999645","3.4514000416","3.6426999569","3.5652000904","","","","","","","2.9000000954","","2.8","","3.2","3.2","3.22","3.1","","","2","","2.19","2.24","2.4","2.48","2.49","","","",
"Singapore","SGP","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Singapore","SGP","Probability of dying among youth ages 20-24 years (per 1,000)","SH.DYN.2024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.2","2.9","2.8","2.6","2.5","2.5","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.3","2.2","2.1","2","1.9","1.8","1.7","1.6","1.6","1.5","1.4","1.4","1.3","1.3","1.2","1.2","",
"Singapore","SGP","Prevalence of anemia among non-pregnant women (% of women ages 15-49)","SH.ANM.NPRG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1","11.9","11.8","11.7","11.6","11.5","11.5","11.4","11.3","11.3","11.3","11.3","11.4","11.5","11.7","11.8","12","12.3","12.6","12.9","",
"Singapore","SGP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76190476190476","4.76190476190476","4.3010752688172","4.3010752688172","11.7647058823529","11.7647058823529","15.9574468085106","15.9574468085106","15.9574468085106","21.1764705882353","24.468085106383","24.468085106383","23.4042553191489","23.4042553191489","22.2222222222222","24.2424242424242","24.2424242424242","25.2525252525253","23.9130434782609","23.7623762376238","23","23","23","29.4736842105263",
"Singapore","SGP","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","8.89185047149658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.858772277832","78.938850402832","82.9130020141602","","",
"Singapore","SGP","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0675100013613701","0.064630001783371","0.558089971542358","","",
"Singapore","SGP","Progression to secondary school, male (%)","SE.SEC.PROG.MA.ZS","","","","","","","","","","","","","","","77.99054","78.4949","78.96783","81.68123","85.5375","","","94.43328","66.8446","77.2909","","","","","","","","","","","","","","","","","","","","","","","","89.576","87.99351","","","","","","","","100","","","","",
"Singapore","SGP","Secondary education, pupils (% female)","SE.SEC.ENRL.FE.ZS","","","","","","","","","","","47.60867","48.06992","","","49.18314","49.07179","48.51457","49.45464","49.77972","50.3628","48.92125","48.53666","47.97729","47.95689","48.30976","47.81525","47.674","47.21032","46.77752","46.70648","46.70817","46.56405","46.39664","46.77149","47.93869","51.46384","","","","","","","","","","","","48.19388","48.1743","48.17783","","","","","","","48.50495","48.58072","","","",
"Singapore","SGP","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0103900004178286","0.0308100003749132","0.204339995980263","","",
"Singapore","SGP","Repeaters, primary, female (% of female enrollment)","SE.PRM.REPT.FE.ZS","","","","","","","","","","","","","6.30543","5.30456","5.56246","5.56986","7.39904","16.38216","9.62585","6.84739","5.58029","","1.87927","1.30647","1.2659","","","","","","","","","","","","","","","","","","","","","","","0.28988","0.28114","0.36221","","","","","","","0.15521","0.13776","","","",
"Singapore","SGP","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.69504","99.66959","","","",
"Singapore","SGP","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1869888305664","99.2512512207031","100.025909423828","","",
"Singapore","SGP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","91.5662307739258","","","","","","","","","","95.0931625366211","","","","","","","","","","96.5651016235352","","","","","","","","","","98.0371398925781","98.3928375244141","98.4694595336914","98.5425415039063","98.609016418457","98.5595703125","98.7344665527344","98.7969207763672","98.8508987426758","","",
"Singapore","SGP","Coverage of social safety net programs in 4th quintile (% of population)","per_sa_allsa.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","12870769.6328237","14569449.8889324","16039461.6490265","22050176.4014112","28289559.6498105","31392917.8100091","34692277.5382203","31948255.5860447","28485561.2178231","27668888.0177708","18358813.537175","-3266692.80020907","-6752548.59540433","-79608888.8888889","-142671115.813461","50679141.5322746","-34284991.354953","-75805407.1555771","-17627285.3980487","-34696569.9208443","-610181182.746252","-815383896.880254","-810479481.232546","-494485981.308411","-125272124.940842","158407950.869626","6045179.76455616","-547671534.858088","-345821462.488129","-185251441.065395","-363379992.821617","-686830680.173661","31123388.5819521","-1279551924.74316","95718213.9583606","635035981.374347","-691773049.64539","1961745689.65517","1264579349.9044","977345132.743363","-587296983.758701","-600435340.737847","-1841505640.56741","-2595281827.57433","-6958229795.2905","-7231314587.83946","-4031153628.29631","-4759737243.71309","-7121987419.60563","-10070608456.5143","-2591052438.57719","-9598902846.23947","-13121869248.6197","-16566690641.7326","-10952489937.6529","-21016002327.6113","-20165617082.8809","-26149612571.5113","-43561536180.3084","-44734862923.325","-41559252011.3068",
"Singapore","SGP","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237218335166.85","","","","","","","","","","",
"Singapore","SGP","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1310.37414965986","1374.9412593985","1445.14912581419","1564.90250696379","1486.31624674196","1581.21787058138","1735.11166253102","1916.41383495146","2169.18489065606","2487.78457772338","2834.07093830004","3279.80500733589","3857.22913956514","4740.35567715458","5754.50713068437","6067.66551754619","6542.27532376924","7032.72695996215","7791.21346023114","8869.81329976925","10716.731325693","11983.4098944463","12840.2178603466","14195.1264816429","15273.435055217","14935.4686495438","14960.5267923551","16415.4824024457","18773.8132214238","20917.9702760346","23133.9830371641","25052.8614393941","26285.4033400832","29553.0276257133","32920.0993960892","35313.686513798","36989.416744036","39163.0431518336","36533.5162620413","36944.3631191169","41121.4117973022","38879.9259161162","39679.1388785785","41342.6715977784","46663.9498649279","49867.5265989992","53655.8090501469","59429.3813863447","56606.5682576917","56619.6224095367","64407.5952797981","67783.381252884","69416.4467268035","71283.3398960802","72937.4827687832","76502.9714533075","78535.7543038224","84478.568589121","89936.6979056786","89547.0537833416","82502.9586829099",
"Singapore","SGP","Gross value added at basic prices (GVA) (current US$)","NY.GDP.FCST.CD","666535998.954658","725826473.278453","785378283.026264","876029008.232066","850222135.110414","920325362.602901","1034692277.53822","1175682738.79524","1354501502.67869","1573304586.43669","1815366522.93218","2154579903.30589","2593109778.08372","3529457777.77778","5031089769.67527","5433501579.87607","6100999451.77751","6373118018.45556","7234278921.04616","8937994722.95514","11454842269.8427","13664814122.9217","15520992095.4229","17126915887.8505","19010837671.557","18435328864.0945","17929321394.4821","20087535592.909","24239886039.886","28884267541.2443","34468902220.1713","43504370477.5687","49495702885.2057","57160168337.6656","68761097289.5116","81888528291.2375","90309574468.0851","93949824892.2414","81374641491.3958","81130147492.6254","89555974477.9582","84457219400.5693","87719926281.6933","92406440133.165","109299964501.242","122102138908.916","142417647429.039","170644151018.512","183553325323.344","184567136473.015","226657132379.905","263476546350.771","278161318716.492","289858147526.572","297686686133.691","290360343322.665","299522113644.589","322428343833.732","356275800711.744","355345697111.86","324172863666.014",
"Singapore","SGP","Adjusted net national income (annual % growth)","NY.ADJ.NNTY.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","1988.97225382625","0","8374.16985484078","58381.2018258147","88420.2308090933","21462.0986585414","0","0","0","0","0","0","0","0","17161.857165814","41655.6371930692","75351.5735855883","65714.1331326917","55119.8664769882","47788.48784074","42050.7095587214","4627.44152177276","86396.5397150411","46751.6179224722","62007.4673506632","37163.2095457991","0","15640.6294347592","26082.8424239911","6778.71253263402","3036.39948357189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Singapore","SGP","Food, beverages and tobacco (% of value added in manufacturing)","NV.MNF.FBTO.ZS.UN","","","","21.6864351348232","24.1278777520861","24.7901886561211","23.0364916833564","22.4945455703661","19.0443513037511","14.4053118750021","12.0487051185734","10.8296664462735","8.97590965580711","7.68312180296229","6.49655820639704","7.03079604880883","6.48540783237715","6.75675675675676","6.3257065948856","5.69318356670257","4.92243088767059","5.77736000309095","5.94511814975974","5.99773548982995","5.49858664106077","5.99207265702507","5.68440659121026","5.17082418236755","4.80260178850654","4.63772027192961","4.40236925193064","4.26303492255188","4.29535974847297","4.1049707024411","4.07024924631078","3.64027949449814","3.54666647988477","3.57472342368404","3.51462844788383","3.37830856787753","2.54720099949092","3.12919488841511","2.77153718950258","2.7043466572954","2.52662249966174","2.29567636586523","2.28293988517571","2.26663937689935","3.13297791233779","3.75840991036506","3.86273475845264","4.35735134599701","4.73718185846219","4.79243102274841","5.35489509738077","5.4534486666832","5.39695889634535","5.04333078179771","5.04333084561348","","",
"Singapore","SGP","Financial intermediary services indirectly Measured (FISIM) (current LCU)","NV.FSM.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Imports of goods and services (constant 2010 US$)","NE.IMP.GNFS.KD","4258393962.63764","4109565324.09918","4201704857.87869","4901554752.84152","4007635471.39194","4436988328.8838","5061752794.00573","5297352081.75044","6964627604.30572","8400962136.02546","9502057198.65537","10671605539.5945","11130566216.4242","12814264209.4389","14692900084.9743","13811692427.2938","15109225501.9575","16545323171.1225","18718852927.2633","22890476240.6947","27766134020.8887","30510186717.1244","32364978428.8196","33951010095.1117","36692852074.1702","35217198358.3697","39060372262.6128","44255794491.656","56053997295.6034","61436225126.1225","70341546595.2958","75392087895.0456","81023416178.9274","96052029458.101","111866236877.04","137492870395.48","151280087025.455","168269448532.461","154060300738.375","168560236795.451","202304386926.122","188500589917.319","198944096816.734","218617900610.375","268076460070.27","299100243760.176","329906824487.419","354530897765.986","393090937358.881","353995509438.172","411720572057.206","435137356894.451","446372221589.129","475442520836.213","488605209863.621","505123688611.877","505377131545.409","544630230973.365","585323533688.102","586555929560.222","545052241091.661",
"Singapore","SGP","Gross fixed capital formation (current LCU)","NE.GDI.FTOT.CN","204900000","297300000","359500000","446100000","547100000","625000000","655300000","738000000","996800000","1325700000","1888500000","2507400000","3092600000","3606300000","4812600000","4790100000","5246900000","5421700000","6350300000","7523700000","10224100000","12790300000","15570100000","17546600000","19288000000","16667900000","14365000000","14741100000","16187600000","19423000000","22361700000","26032800000","29890600000","33924600000","37544000000","41304600000","51427500000","57136500000","54544300000","50564700000","53542900000","49692800000","44326600000","42131900000","47211100000","49326200000","54521300000","66471900000","76645900000","81435400000","83607900000","88772800000","97466000000","106024900000","112216900000","115271100000","114670300000","119889000000","114820400000","117486700000","100741900000",
"Singapore","SGP","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","96.9546676555112","99.3420771564062","96.560313130115","93.0544677821289","92.4923279263481","89.2076685882826","87.0873554999404","85.8650624027019","83.5968288882779","79.196268671403","78.9787899920058","78.3416788121041","73.5470893607796","72.3777367347724","70.6836354567701","70.5558428693176","68.6037831424877","67.9860822346697","66.7930022794944","63.8019601536337","60.1478182886477","57.3118740115973","56.4653396583994","54.4300804035945","54.1482947683224","58.1462846403085","59.2528739848433","58.6432342835816","56.3187435315343","55.5598326496326","54.0948444014453","52.4903619427879","52.1551998228925","52.635282175503","51.138994663961","49.1199413803105","49.3755210742304","48.5400001614374","48.9460525848075","51.2864395480419","52.3593813770736","57.8548981388017","58.0228137800011","56.9494450613369","52.3170963776725","49.7450205196429","48.0130319090375","45.9020908141473","50.0641377578287","49.0328954706979","46.0294066825473","45.8524526571722","46.1639149552364","47.0776778566702","47.21541334094","47.3489889220324","46.7708906238859","45.3748256488772","44.5342252652655","45.9439266097007","45.4250399545168",
